userName,content,score,at,sentimen
Pengguna Google,"saya gaada langganan tiba' uang saya ke sedot sama capcut, kembaliin uang saya.",1,2025-11-28 11:03:29,Negatif
Cecep Teaa,good,5,2025-11-14 13:17:16,Positif
Pengguna Google,gak bisa msuk apk semenjak diperbarui tidak rekomendasi di download.,1,2025-11-27 17:18:55,Negatif
Pengguna Google,gbs di buka nge bug mulu mls bgt wk mndng am,1,2025-11-28 05:34:10,Negatif
Pengguna Google,"aplikasi nya sangat bagus, tetapi hp saya menjadi lemot semenjak saya menginstal aplikasi ini, tapi aplikasi ini sangat berguna menurut saya, aplikasi ini juga bisa membuat foto saya menjadi indah, saran saya jangan terlalu banyak iklan, karena saat saya sedang meng ekspor video, menjadi sangat lama dan saya kasih bintang 4, mohon di perbaiki lagi.. 🙏🙏🙏",4,2025-11-23 03:42:22,Positif
M.ululazmy Azmy,baikkk,5,2025-11-14 14:49:31,Positif
Pengguna Google,bagus,5,2025-11-16 07:10:24,Positif
Pengguna Google,ok,5,2025-11-17 09:07:53,Positif
Pengguna Google,top,5,2025-11-20 20:06:15,Positif
Pengguna Google,capcut sangat lah berguna bagi aku karena bisa membuat edit foto atau video bagus banget ❤️❤️❤️❤️🥰👍👍👍,5,2025-11-27 13:55:19,Positif
Pengguna Google,gabisa buat masuk udah di pejet masuk keluar terus menerus tolong benerin bug nya,1,2025-11-27 16:01:23,Negatif
Pengguna Google,saya sangat suka dengan capcut bisa edit yang bagus👍👍 dan sesuai dengan saya templat juga membantu bisa edit video atau foto📷 saya suka tapi sering engelek tolong pas edit video atau foto 📷 jangan tiba-tiba keluar ❤️‍🩹❤️‍🩹💔💔❤️‍🩹 susah susah edit malah keluar ❤️‍🩹❤️‍🔥❤️‍🔥❤️‍🔥 tolong di perbaiki 🙏🏻🙏🏻🙏🏻🙏🏻,4,2025-11-25 03:34:38,Positif
Pengguna Google,sangattttt baguss!!,5,2025-11-25 08:58:18,Positif
Pengguna Google,sangat membantu dan terhibur di saat lelah hanya cap cut yang mengerti wkkkk.mntap,5,2025-11-16 16:29:06,Positif
Pengguna Google,bagus banget,5,2025-11-20 14:18:22,Positif
Pengguna Google,bagus,4,2025-11-16 13:20:21,Positif
Pengguna Google,okee,5,2025-11-20 07:05:35,Positif
Pengguna Google,bagus,5,2025-11-23 13:11:05,Positif
Pengguna Google,ah teu bisa di download kumah ieuu,1,2025-11-27 10:44:36,Negatif
Pengguna Google,𝐛𝐚𝐠𝐮𝐬 𝐭𝐚𝐩𝐢 𝐬𝐮𝐬𝐚𝐡 𝐝𝐢 𝐝𝐨𝐰𝐧𝐥𝐨𝐚𝐝,4,2025-11-20 10:37:58,Positif
Pengguna Google,padahal Uda gua install tapi belum.bisa masuk capcut apa ini makin Mala Ng jelas' ini CapCut gua kasi Binta satu👎,1,2025-11-28 12:35:19,Negatif
Pengguna Google,"bagus untuk mengedit game foto sendiri, dan lain-lainnya ok terimakasih 😘",5,2025-11-28 04:36:38,Positif
Pengguna Google,good,5,2025-11-16 11:28:52,Positif
Pengguna Google,Saya senang capcut sudah bagus banget tapi tolong jangan banyak iklan dan foto harus jelas semua nya ya,5,2025-11-17 07:58:40,Positif
Pengguna Google,"yallah tolong kembalikan uang saya, tiba tiba ketarik otomatis di akun dana saya senilai 16.650 itu sepertinya tidak sengaja kepencet fitur langganan nya, saya mohon kembalikan uang saya, saya sangat membutuhkannya",1,2025-11-29 21:53:11,Negatif
Pengguna Google,capcut sangat membantu ketika saya mau membuat JJ 🫶🏻,5,2025-11-28 11:36:30,Positif
Pengguna Google,saya sangat suka dengan aplikasi cap cut terimakasih cap cut sudah membantu saya bikin konten 👍👍😚,5,2025-11-16 14:32:14,Positif
Pengguna Google,bagus bgt aplk nya,1,2025-11-30 05:16:51,Negatif
Pengguna Google,bgus,5,2025-11-16 14:21:24,Positif
januar panjaitan panjaitan,saya ingin sekali manfaat capcut 🙏🥺,5,2025-11-14 05:59:58,Positif
Pengguna Google,bagussss bgtttt,5,2025-11-19 12:01:13,Positif
Pengguna Google,"gatau sii, suka ajaaaaa gituuuu!!",5,2025-11-21 05:10:50,Positif
Pengguna Google,"aplikasi ini sangat lah bagus untuk editing, saya saya sangat menyukai nya selama ini saya sangat terbantu sekali untuk membuat konten",5,2025-11-25 15:35:08,Positif
Pengguna Google,cukup,4,2025-11-30 03:51:56,Positif
Pengguna Google,bagus 👍,4,2025-11-29 23:01:04,Positif
Pengguna Google,Ini bagus sekali,5,2025-11-16 16:58:00,Positif
Pengguna Google,okee bgt,5,2025-11-20 07:28:22,Positif
Pengguna Google,keren,5,2025-11-23 16:49:23,Positif
Pengguna Google,makasih capcut aplikasi keren,5,2025-11-22 15:14:08,Positif
Pengguna Google,bagus,5,2025-11-29 10:42:15,Positif
Pengguna Google,seri bisa bikin fidio lebih bagus,5,2025-11-20 13:48:34,Positif
Pengguna Google,aplikasi hilang,4,2025-11-16 21:01:13,Positif
Pengguna Google,bagus tapi makan penyimpanan,5,2025-11-17 04:35:26,Positif
Pengguna Google,"bikin penuh memo,lag, sekarang juga jadi banyak pro padahal dulu enggak, tapi baguss bangett",4,2025-11-24 14:31:23,Positif
Pengguna Google,"aplikasinya bagus untuk edit video untuk vlog atau semacamnya pun,aku suka bagus banget aplikasi ini membantu",5,2025-11-18 22:58:26,Positif
Pengguna Google,saya sangat menyukai aplikasi ini tapi ada satu hal yang saya inginkan saya ingin CapCut bisa mambantu dalam mengit foto permainan kita seperti sakura school simulator seperti . rambut wajah pakaian dan latar tempat jadi saya mohon untuk apa yang saya inginkan tadi agar diusahakan terima kasih,5,2025-11-28 12:38:53,Positif
Pengguna Google,Kenapa gk bisa di download si,2,2025-11-26 05:02:13,Negatif
Pengguna Google,Capcut ini bagus sekali ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,2025-11-23 08:13:09,Positif
Pengguna Google,baguss bagttt banyakin event event berhadiah nya,5,2025-11-16 06:06:09,Positif
Pengguna Google,sangat bagus,5,2025-11-24 21:05:22,Positif
Pengguna Google,seru bisa meliat dunia luar,5,2025-11-16 05:48:19,Positif
Pengguna Google,cukup baik,4,2025-11-30 04:23:30,Positif
Pengguna Google,aseli plis bagus bengetzzz anjim,5,2025-11-28 13:44:16,Positif
Pengguna Google,baru mau coba,5,2025-11-19 08:35:14,Positif
Pengguna Google,baguss,5,2025-11-21 23:59:02,Positif
Pengguna Google,untuk capcut sekarang aga kaya jelek gitu tapi ga jelek banget.gara gara ada standar standar ke begitu jadi saya kasih bintang 1 aja ya,1,2025-11-30 05:22:40,Negatif
Pengguna Google,mantap cuyy buat ngedit,5,2025-11-19 15:06:40,Positif
Pengguna Google,bagus,5,2025-11-17 08:52:40,Positif
Pengguna Google,bagus banget,5,2025-11-25 01:11:36,Positif
Ikram,🗿👍,5,2025-11-15 11:37:52,Positif
Pengguna Google,mudahkan,5,2025-11-18 12:04:14,Positif
Pengguna Google,😘😘😘😘,5,2025-11-19 11:39:55,Positif
Pengguna Google,mantap capcut bisa edit video sama foto dan bisa menghasilkan cuan,5,2025-11-18 14:55:50,Positif
Pengguna Google,keren,5,2025-11-26 05:02:01,Positif
Pengguna Google,keren abis,1,2025-11-28 09:57:18,Negatif
Pengguna Google,sekarang capcut kenapa bayar? 🙏 tpi capcut bagus kok👍 walaupun banyak sponsornya 🤭💐,5,2025-11-27 07:11:53,Positif
Pengguna Google,bagus kece☕🗿🧊👍,5,2025-11-16 07:47:44,Positif
Pengguna Google,bagus tapi lama eksplor nya lama,4,2025-11-20 02:39:43,Positif
Pengguna Google,"bagus banget, cuma iklan nya kurangin yaa",5,2025-11-18 06:46:15,Positif
Pengguna Google,bgus,5,2025-11-19 04:29:18,Positif
Pengguna Google,"ini sangat menyenangkan, tapi agak ngeleg sih😅💖💖",5,2025-11-25 06:20:57,Positif
Pengguna Google,JJ kalian pengen kece kaya gua?pake cc lah biar lebih kece,5,2025-11-27 16:07:31,Positif
Pengguna Google,aplikasi kikir,1,2025-11-27 10:52:23,Negatif
Cahyati Vivo,sukaaa bgttttt,5,2025-11-15 10:58:47,Positif
Nuri Fatimah,buat edit edit vid galau gacor bgt,5,2025-11-14 11:50:58,Positif
Pengguna Google,kurang memuaskan,1,2025-11-28 10:51:18,Negatif
Pengguna Google,aplikasi nya sangat bagus untuk buat mengedit,5,2025-11-21 22:54:20,Positif
Pengguna Google,suka banget sama aplikasi capcut 🩷🧸💐🥰😍😘,5,2025-11-21 06:52:26,Positif
Pengguna Google,keren,5,2025-11-16 09:17:59,Positif
Pengguna Google,baik mudah,5,2025-11-16 08:01:53,Positif
Pengguna Google,capcut ini sangat bagus...dan saya sangat suka sekali dgn capcut ini,5,2025-11-28 00:38:18,Positif
Pengguna Google,candu makai aplikasi nya,5,2025-11-25 13:11:19,Positif
Pengguna Google,apk ny bgus ak ska,5,2025-11-27 21:52:18,Positif
Pengguna Google,ruang capcut nya kebanyakan sampai 2 GB jir,5,2025-11-19 09:49:31,Positif
Pengguna Google,"dikit-dikit bayar, heran wkwk",2,2025-11-26 12:10:55,Negatif
Pengguna Google,sangat penting!!,5,2025-11-16 22:08:41,Positif
Pengguna Google,terima kasih capcut best aplikasi editor,5,2025-11-17 16:59:54,Positif
Pengguna Google,deymmnnnnnnnnn,5,2025-11-15 14:44:32,Positif
Pengguna Google,aplikasi yang sangat menghibur dan sangat menyenangkan,5,2025-11-16 12:31:57,Positif
Pengguna Google,Mau buat video kreasi harus lewat tahap standar.. Padahal gak pake fitur apapun yang berbayar.. sori capcut sekarang auto gue uninstall aja.. ngapain diinstal kalo kebijakannya udah berubah drastis?..,1,2025-11-28 10:19:37,Negatif
Pengguna Google,"bagusss,ngedit jadi lebih gampang dan mudah",5,2025-11-26 20:45:52,Positif
Pengguna Google,oke baik,5,2025-11-20 05:06:00,Positif
Pengguna Google,bayar bayar bayar,1,2025-11-30 03:10:02,Negatif
Pengguna Google,bagus,5,2025-11-26 12:43:08,Positif
Sarah Zoey,"bagus, cuma kebanyakan pro :))",4,2025-11-14 04:52:34,Positif
Pengguna Google,kikir jir harus pro smua sekalian expornya di proin,5,2025-11-26 12:20:32,Positif
Pengguna Google,mantapp bangg,5,2025-11-19 10:39:45,Positif
Pengguna Google,bagus cuma hilangin iklan nya kak,5,2025-11-25 12:05:54,Positif
Syahroini Iroy,Kayak nya ini cukup bagus tapi mohon di perbaiki iklan nya kan iklan berusia 14 thn kalo aku masih umur 10 tahun mohon maaf diperbaiki ya,4,2025-11-14 09:48:28,Positif
Pengguna Google,samgat bagus sekali CapCut,5,2025-11-20 07:23:02,Positif
Pengguna Google,bagus,4,2025-11-25 10:47:26,Positif
Pengguna Google,"wkwk, kesalahan sendiri banyak iklan",1,2025-11-30 00:28:16,Negatif
Pengguna Google,pas masuk ke aplikasi nya lama banget tapi ok lah bagus juga untuk pengeditan nya,4,2025-11-21 08:17:08,Positif
Pengguna Google,Hai assalamualaikum benerin dong capcutnya aku mau pake,2,2025-11-29 12:10:16,Negatif
Pengguna Google,BAGUSSS BANGETTT SUMPAHHH,5,2025-11-28 11:04:15,Positif
Pengguna Google,semoga kali ini bisa di instal dehh😞,5,2025-11-20 23:15:26,Positif
Pengguna Google,enak banget main capcut bisa ngedit poto,5,2025-11-22 05:14:36,Positif
Pengguna Google,ok,5,2025-11-22 14:05:37,Positif
Pengguna Google,suka ngeleg tiba2 keluar sendiri dari apk,4,2025-11-28 08:30:38,Positif
Pengguna Google,aplikasinya iklan lumayan lama dan ada yang berbayar,4,2025-11-20 07:33:26,Positif
Pengguna Google,mantap sangat membantu,5,2025-11-23 12:10:24,Positif
Pengguna Google,bagus titik.,5,2025-11-21 18:37:31,Positif
Pengguna Google,asalammualaikum ternyata cap cut ini sangat bagus sekali,5,2025-11-16 07:58:16,Positif
Kiana Sybil,"Bagus sieh,, tapi kadang¹ ngelag sama susah kalau login tuh ngelag aja gitu",4,2025-11-14 08:36:46,Positif
Pengguna Google,bagus 👍👍👍👍👍👍👍,5,2025-11-18 12:37:25,Positif
Pengguna Google,baguss,5,2025-11-26 22:40:14,Positif
Pengguna Google,saya sangat menyukai nya,5,2025-11-22 02:19:33,Positif
Pengguna Google,"MGELAGGG PARAH, padahal jaringan stabil dan kuota masih baru tapi buat edit 5 menit aja jadi 3jam +SEMUAA SERBA PROO",1,2025-11-27 14:04:43,Negatif
Adiasta Arfan,bagus sekali,5,2025-11-15 01:22:00,Positif
Pengguna Google,kren bgt,5,2025-11-25 15:31:52,Positif
Pengguna Google,"lumayan,, tapi suka ngeleg ngeleg",4,2025-11-28 23:46:07,Positif
Pengguna Google,kenapa saya kasih bintang 5 karena biar pada liat kalo apk ini ga bagus lebih bagus pake apk alight motion udh gitu lancar cara pengedit nya ayo buruan downloads aplikasi alight motion di play store,5,2025-11-20 05:10:58,Positif
Toni Abdulwahab,bagus sekali hasil nya..,5,2025-11-14 08:33:03,Positif
Pengguna Google,capcut ini sangat bagus untuk mengedit foto atau vidio,5,2025-11-18 06:45:53,Positif
Pengguna Google,susah bet di donlod,1,2025-11-28 12:07:22,Negatif
Pengguna Google,beri aku donlod ya plsss,5,2025-11-19 09:43:33,Positif
Pengguna Google,mengibur,4,2025-11-27 07:29:01,Positif
Pengguna Google,cukup menarik menurut saya,5,2025-11-28 14:07:11,Positif
Pengguna Google,bagusaa,4,2025-11-21 05:58:10,Positif
Pengguna Google,anj t4i maku make templet pun harus bayar,1,2025-11-27 07:24:10,Negatif
Pengguna Google,kadang ga sesuai ekspektasi,4,2025-11-16 15:09:47,Positif
Pengguna Google,di hp ku capcut ku iklan nya gada and cepet bgt Sukak deh jujur bagus bngt aplikasinya semangat ya good joob👍🏻🫂,5,2025-11-16 13:54:21,Positif
Pengguna Google,mantap,5,2025-11-16 12:03:57,Positif
Pengguna Google,bintang lima,5,2025-11-17 04:17:08,Positif
Pengguna Google,kebanyakan yang pro,2,2025-11-30 02:52:44,Negatif
Nur Zannah,"bagus,bisa ngedit JJ yg trend",5,2025-11-14 15:05:41,Positif
Pengguna Google,sagat bagus,5,2025-11-23 08:00:14,Positif
Pengguna Google,"hai saya marsha dari JKT48 mau rating capcut,bagus banget bisa buat dj pokonya bagus banget deh grafik nya baguss segitu aja yaa byee fanss",5,2025-11-18 12:08:07,Positif
Pengguna Google,aplikasi ini sangat bagus,5,2025-11-25 10:03:57,Positif
Pengguna Google,capcut 10000@,5,2025-11-28 21:35:31,Positif
Pengguna Google,sakit bagus,5,2025-11-21 01:16:21,Positif
Pengguna Google,gak enak ngacok,1,2025-11-26 23:00:07,Negatif
Pengguna Google,bagus untuk editor gratisan macam saya cuma capcut rada kikir sedikit,5,2025-11-29 10:38:14,Positif
Pengguna Google,"Ini knp ga bisa di buka padahal udah terinstal dan ada tulisan ""capcut sedang update"" tolong jelas kan",1,2025-11-27 09:28:06,Negatif
Pengguna Google,BAGUS,5,2025-11-16 09:44:29,Positif
Pengguna Google,aku suka sekali,5,2025-11-22 06:36:32,Positif
Pengguna Google,"iklan sangat mengganggu,",2,2025-11-30 01:03:38,Negatif
Pengguna Google,🫣 bagus,5,2025-11-22 11:33:22,Positif
Pengguna Google,keren sekali,5,2025-11-18 05:22:10,Positif
Pengguna Google,"saya termasuk penguna lama capcut.... kgak ada seberapa pro hanya satu dua ajah sekarang apa apa bayar apa apa bayar, dlu saya lebih suka capcut dari pada tiktok..ee sekarang malah kyak gini capcut .. tolong lah kembli kan fitur yang lama lagi..jangan mentang mentang penguna nya dah bnyak malah di jadi kan pro semua......parah dah sekarang,👎👎👎",1,2025-11-25 20:17:22,Negatif
Pengguna Google,"terlalu banyak iklan, keluar sebentar langsung iklan, dikit-dikit iklan, dan semua fitur nya pro terusss",1,2025-11-28 02:25:18,Negatif
Pengguna Google,BAGUSSSS IH BUAT NGE JJ,5,2025-11-19 08:17:48,Positif
Pengguna Google,baru mau coba sih,5,2025-11-18 12:43:45,Positif
Pengguna Google,"capcut sebenarnya bagus,, tapi.. rata-rata kok dibuat ""pro"" semua? terus juga kenapa suka ngebug ya kadang-kadang? makasih.",4,2025-11-22 05:40:37,Positif
Pengguna Google,sekarang apa ² berbayar gak kayak dulu,2,2025-11-28 23:31:46,Negatif
Pengguna Google,bagus bangett,5,2025-11-29 07:43:21,Positif
Pengguna Google,"kok capcut ga bisa di buka ya masuk,pas masuk baru ada tampilan capcut doang habis tu keluar sendiri,udah berulang""kali tapi masih keluar sendiri",1,2025-11-26 15:07:20,Negatif
Pengguna Google,bagus banget ni aplikasi,5,2025-11-26 08:23:49,Positif
Pengguna Google,kurang kurangin pro berbayar gw g punya duit!!!,4,2025-11-29 11:53:24,Positif
Pengguna Google,ga bisa di install,1,2025-11-28 11:19:00,Negatif
Pengguna Google,Aplikasi sampah,1,2025-11-27 06:38:43,Negatif
Pengguna Google,mengedit lebih mudah dan gratis tidak perlu bayar dan berguna untuk di pakai,5,2025-11-28 00:51:21,Positif
Pengguna Google,bagus untuk mengedit biar tambah kece suka bgt siapa yg suka jga,5,2025-11-22 05:13:49,Positif
Ayogya soemirta,"mudah, simple, keren",5,2025-11-14 07:29:06,Positif
Pengguna Google,seru bnget,5,2025-11-20 23:14:50,Positif
Pengguna Google,Sangat bagus,5,2025-11-16 07:44:49,Positif
Pengguna Google,skrg sombong berbayar banyak iklan pula. ga wort it skrg plis deh jgn nyebelin lu bayangin lagi ngedit trs hrs keluar layar masuk hrs liat iklan. iklan iklan trs apa ga gondok perbaikinn plis jgn sombong -1000aura,1,2025-11-28 14:56:40,Negatif
Jeremi Paath,👍,5,2025-11-15 10:24:45,Positif
Pengguna Google,bagus sekali,5,2025-11-16 22:54:39,Positif
Pengguna Google,jj nya keren amat,5,2025-11-19 10:45:28,Positif
Pengguna Google,dulu aku sering banget bikin JJ cuman sekarang jarang karena harus bayar sekarang capcut apa² bayar,4,2025-11-25 07:58:32,Positif
Pengguna Google,aplikasinya mudah digunakan dan bagus gampang digunakan,5,2025-11-24 07:30:00,Positif
Pengguna Google,wah keren bagus banget aplikasi ini bisa membantu mengedit/ mengubah Poto dan video,5,2025-11-24 07:37:14,Positif
Pengguna Google,MB nya terlalu banyak dan fitur pro nya banyak pliss hapus pro dan MB nya kurangi men jadi 2 mb,1,2025-11-27 01:25:10,Negatif
Pengguna Google,👍👍👍👍,5,2025-11-16 05:32:16,Positif
Pengguna Google,bagus tapi ko ngeleg ngeleg ya,5,2025-11-28 12:40:44,Positif
Pengguna Google,jangan diinstal deh soalnya udh diinstal juga masih g bisa padahal memo masih banyak banget,1,2025-11-27 11:58:49,Negatif
nur azizah,hasil nya jelek jirr,4,2025-11-15 10:30:17,Positif
Pengguna Google,soalnya dia tuh ada iklan nya tapi bagus kok capcup nya sering lagi ada Video yang baru jadi sering kali buat JJ apa lagi di HP aku banyak nya video bukan foto video itu adalah JJ yang aku buat dari capcup editor Terima kasih capcup editor 😚😚 pls jangan kasih iklan nya biar makin seru 👌👌,4,2025-11-18 14:08:22,Positif
Pengguna Google,keren dan editannya kayak asli,5,2025-11-27 03:31:33,Positif
Pengguna Google,sangat mudah di gunakan apalagi untuk mengunggah vidio,4,2025-11-16 15:04:18,Positif
Pengguna Google,aplikasi bagus dan menarik,4,2025-11-16 09:02:42,Positif
Pengguna Google,keren,4,2025-11-27 12:08:10,Positif
Pengguna Google,baguss bngttt,5,2025-11-19 08:18:05,Positif
Pengguna Google,ini bgs cmn bnyk yg pro,5,2025-11-20 07:23:52,Positif
Pengguna Google,aku senang banget karna untuk Collab cocok,5,2025-11-28 10:25:23,Positif
Pengguna Google,ok,5,2025-11-25 13:57:58,Positif
Pengguna Google,aplikasih capcut ini sangat bgus tpi biaa kah jngn ada iklan,5,2025-11-27 06:08:58,Positif
Pengguna Google,"bagus buat di pake ngedit, tapi mines nya satu.. kenapa dikit dikit harus capcut pro? ini capcut kebelet haji atau gimana?",4,2025-11-28 08:49:33,Positif
Pengguna Google,Wokey,5,2025-11-25 02:13:40,Positif
Pengguna Google,seru sihh buat ngedit buat ngejeje buat colep pokonya seru dehh,4,2025-11-19 07:05:01,Positif
Pengguna Google,aplikasi ini bagus banget tapi sayang nya gak bisa di buka sama sekali nih aplikasi tolong benerin nih aplikasi,1,2025-11-27 07:56:14,Negatif
